MA_Fast,MA_Slow,Final_Balance,Total_Trades,Win_Trades,Loss_Trades,Is_MC,Net_Profit,Win_Rate_%,Status
2,2,5963.471000000448,10828,2660,8168,0.0,5863.471000000448,24.565940155153307,SURVIVED (PROFIT)
94,2,5963.457000000449,10829,2660,8169,0.0,5863.457000000449,24.56367162249515,SURVIVED (PROFIT)
93,2,5963.329000000448,10829,2660,8169,0.0,5863.329000000448,24.56367162249515,SURVIVED (PROFIT)
92,2,5963.329000000448,10829,2660,8169,0.0,5863.329000000448,24.56367162249515,SURVIVED (PROFIT)
98,2,5963.221000000508,10829,2660,8169,0.0,5863.221000000508,24.56367162249515,SURVIVED (PROFIT)
100,2,5963.221000000508,10829,2660,8169,0.0,5863.221000000508,24.56367162249515,SURVIVED (PROFIT)
99,2,5963.221000000508,10829,2660,8169,0.0,5863.221000000508,24.56367162249515,SURVIVED (PROFIT)
21,2,5962.5670000004475,10830,2661,8169,0.0,5862.5670000004475,24.570637119113574,SURVIVED (PROFIT)
46,2,5962.502000000509,10829,2660,8169,0.0,5862.502000000509,24.56367162249515,SURVIVED (PROFIT)
47,2,5962.502000000509,10829,2660,8169,0.0,5862.502000000509,24.56367162249515,SURVIVED (PROFIT)
23,2,5961.421500000194,10831,2661,8170,0.0,5861.421500000194,24.568368571692364,SURVIVED (PROFIT)
19,2,5959.934000000448,10832,2661,8171,0.0,5859.934000000448,24.56610044313146,SURVIVED (PROFIT)
8,2,5959.846999999935,10837,2661,8176,0.0,5859.846999999935,24.554766079173206,SURVIVED (PROFIT)
16,2,5959.156000000447,10832,2661,8171,0.0,5859.156000000447,24.56610044313146,SURVIVED (PROFIT)
48,2,5958.888000000507,10831,2660,8171,0.0,5858.888000000507,24.559135813867602,SURVIVED (PROFIT)
17,2,5958.656000000447,10832,2661,8171,0.0,5858.656000000447,24.56610044313146,SURVIVED (PROFIT)
10,2,5958.16100000045,10834,2661,8173,0.0,5858.16100000045,24.561565442126636,SURVIVED (PROFIT)
54,2,5957.2100000005075,10832,2660,8172,0.0,5857.2100000005075,24.556868537666173,SURVIVED (PROFIT)
56,2,5957.2100000005075,10832,2660,8172,0.0,5857.2100000005075,24.556868537666173,SURVIVED (PROFIT)
55,2,5957.2100000005075,10832,2660,8172,0.0,5857.2100000005075,24.556868537666173,SURVIVED (PROFIT)
49,2,5957.168000000508,10832,2660,8172,0.0,5857.168000000508,24.556868537666173,SURVIVED (PROFIT)
50,2,5957.168000000508,10832,2660,8172,0.0,5857.168000000508,24.556868537666173,SURVIVED (PROFIT)
88,2,5957.1030000004475,10829,2660,8169,0.0,5857.1030000004475,24.56367162249515,SURVIVED (PROFIT)
58,2,5956.792000000448,10832,2660,8172,0.0,5856.792000000448,24.556868537666173,SURVIVED (PROFIT)
57,2,5956.792000000448,10832,2660,8172,0.0,5856.792000000448,24.556868537666173,SURVIVED (PROFIT)
59,2,5956.792000000448,10832,2660,8172,0.0,5856.792000000448,24.556868537666173,SURVIVED (PROFIT)
75,2,5956.696000000448,10829,2660,8169,0.0,5856.696000000448,24.56367162249515,SURVIVED (PROFIT)
78,2,5956.696000000448,10829,2660,8169,0.0,5856.696000000448,24.56367162249515,SURVIVED (PROFIT)
77,2,5956.696000000448,10829,2660,8169,0.0,5856.696000000448,24.56367162249515,SURVIVED (PROFIT)
76,2,5956.696000000448,10829,2660,8169,0.0,5856.696000000448,24.56367162249515,SURVIVED (PROFIT)
74,2,5955.909000000448,10829,2660,8169,0.0,5855.909000000448,24.56367162249515,SURVIVED (PROFIT)
53,2,5955.490000000508,10833,2660,8173,0.0,5855.490000000508,24.554601680051693,SURVIVED (PROFIT)
51,2,5955.490000000508,10833,2660,8173,0.0,5855.490000000508,24.554601680051693,SURVIVED (PROFIT)
52,2,5955.490000000508,10833,2660,8173,0.0,5855.490000000508,24.554601680051693,SURVIVED (PROFIT)
84,2,5954.462000000448,10830,2660,8170,0.0,5854.462000000448,24.561403508771928,SURVIVED (PROFIT)
61,2,5954.130000000448,10831,2660,8171,0.0,5854.130000000448,24.559135813867602,SURVIVED (PROFIT)
81,2,5953.082000000449,10831,2660,8171,0.0,5853.082000000449,24.559135813867602,SURVIVED (PROFIT)
83,2,5953.082000000449,10831,2660,8171,0.0,5853.082000000449,24.559135813867602,SURVIVED (PROFIT)
79,2,5953.0720000004485,10830,2660,8170,0.0,5853.0720000004485,24.561403508771928,SURVIVED (PROFIT)
82,2,5952.043000000448,10832,2660,8172,0.0,5852.043000000448,24.556868537666173,SURVIVED (PROFIT)
60,2,5951.839000000448,10832,2660,8172,0.0,5851.839000000448,24.556868537666173,SURVIVED (PROFIT)
63,2,5950.929000000447,10830,2660,8170,0.0,5850.929000000447,24.561403508771928,SURVIVED (PROFIT)
73,2,5950.160000000448,10830,2660,8170,0.0,5850.160000000448,24.561403508771928,SURVIVED (PROFIT)
72,2,5950.160000000448,10830,2660,8170,0.0,5850.160000000448,24.561403508771928,SURVIVED (PROFIT)
70,2,5950.001000000449,10831,2660,8171,0.0,5850.001000000449,24.559135813867602,SURVIVED (PROFIT)
71,2,5950.001000000449,10831,2660,8171,0.0,5850.001000000449,24.559135813867602,SURVIVED (PROFIT)
80,2,5949.458000000449,10832,2660,8172,0.0,5849.458000000449,24.556868537666173,SURVIVED (PROFIT)
69,2,5949.034000000448,10831,2660,8171,0.0,5849.034000000448,24.559135813867602,SURVIVED (PROFIT)
68,2,5948.246000000449,10831,2660,8171,0.0,5848.246000000449,24.559135813867602,SURVIVED (PROFIT)
62,2,5947.337000000448,10832,2660,8172,0.0,5847.337000000448,24.556868537666173,SURVIVED (PROFIT)
66,2,5946.012000000449,10832,2660,8172,0.0,5846.012000000449,24.556868537666173,SURVIVED (PROFIT)
67,2,5944.632000000448,10833,2660,8173,0.0,5844.632000000448,24.554601680051693,SURVIVED (PROFIT)
4,25,5676.003519981049,8863,2480,6383,0.0,5576.003519981049,27.98149610741284,SURVIVED (PROFIT)
53,1,5512.917000000229,6079,1274,4805,0.0,5412.917000000229,20.957394308274388,SURVIVED (PROFIT)
61,1,5496.093000000236,6050,1260,4790,0.0,5396.093000000236,20.826446280991735,SURVIVED (PROFIT)
54,1,5421.197000000227,6086,1271,4815,0.0,5321.197000000227,20.88399605652317,SURVIVED (PROFIT)
77,14,5392.687785688326,3562,716,2846,0.0,5292.687785688326,20.10106681639528,SURVIVED (PROFIT)
55,1,5297.635000000227,6069,1262,4807,0.0,5197.635000000227,20.794200032954357,SURVIVED (PROFIT)
47,13,5288.1433846135615,3970,814,3156,0.0,5188.1433846135615,20.503778337531486,SURVIVED (PROFIT)
79,14,5256.098499975308,3569,717,2852,0.0,5156.098499975308,20.08966096945923,SURVIVED (PROFIT)
48,13,5254.942923071964,3959,806,3153,0.0,5154.942923071964,20.35867643344279,SURVIVED (PROFIT)
56,1,5232.210000000229,6059,1255,4804,0.0,5132.210000000229,20.71298894206965,SURVIVED (PROFIT)
57,13,5106.618538452058,3958,792,3166,0.0,5006.618538452058,20.010106114199093,SURVIVED (PROFIT)
56,13,5062.857307677746,3954,795,3159,0.0,4962.857307677746,20.106221547799695,SURVIVED (PROFIT)
80,14,5025.48185711194,3558,714,2844,0.0,4925.48185711194,20.06745362563238,SURVIVED (PROFIT)
55,13,4878.4086923034865,3964,790,3174,0.0,4778.4086923034865,19.929364278506558,SURVIVED (PROFIT)
57,1,4851.573000000231,6090,1273,4817,0.0,4751.573000000231,20.90311986863711,SURVIVED (PROFIT)
53,13,4851.3826153846185,3962,800,3162,0.0,4751.3826153846185,20.191822311963655,SURVIVED (PROFIT)
58,1,4846.863000000229,6081,1273,4808,0.0,4746.863000000229,20.934056898536426,SURVIVED (PROFIT)
44,13,4845.680923063687,3990,806,3184,0.0,4745.680923063687,20.20050125313283,SURVIVED (PROFIT)
45,13,4842.484538440447,3974,802,3172,0.0,4742.484538440447,20.181177654755913,SURVIVED (PROFIT)
61,13,4821.234307677703,3919,800,3119,0.0,4721.234307677703,20.413370757846387,SURVIVED (PROFIT)
54,13,4820.253846149434,3955,788,3167,0.0,4720.253846149434,19.924146649810368,SURVIVED (PROFIT)
43,13,4803.567384612744,3998,807,3191,0.0,4703.567384612744,20.185092546273136,SURVIVED (PROFIT)
66,1,4782.405000000235,6032,1274,4758,0.0,4682.405000000235,21.120689655172413,SURVIVED (PROFIT)
59,1,4762.547000000232,6087,1263,4824,0.0,4662.547000000232,20.749137506160668,SURVIVED (PROFIT)
49,13,4705.201846147035,3966,793,3173,0.0,4605.201846147035,19.994957135653053,SURVIVED (PROFIT)
42,13,4695.82676922522,3992,798,3194,0.0,4595.82676922522,19.98997995991984,SURVIVED (PROFIT)
5,1,4694.553000000362,8978,2129,6849,0.0,4594.553000000362,23.713521942526175,SURVIVED (PROFIT)
62,1,4692.584000000238,6025,1251,4774,0.0,4592.584000000238,20.763485477178424,SURVIVED (PROFIT)
60,1,4669.127000000234,6094,1269,4825,0.0,4569.127000000234,20.823761076468656,SURVIVED (PROFIT)
41,13,4665.674999981431,4006,787,3219,0.0,4565.674999981431,19.64553170244633,SURVIVED (PROFIT)
67,1,4650.309000000236,6011,1271,4740,0.0,4550.309000000236,21.144568291465646,SURVIVED (PROFIT)
63,1,4635.290000000235,6026,1250,4776,0.0,4535.290000000235,20.74344507135745,SURVIVED (PROFIT)
50,13,4617.875230759574,3971,799,3172,0.0,4517.875230759574,20.120876353563332,SURVIVED (PROFIT)
52,13,4591.50476922901,3978,798,3180,0.0,4491.50476922901,20.060331825037707,SURVIVED (PROFIT)
46,13,4540.990615365277,3987,798,3189,0.0,4440.990615365277,20.0150489089541,SURVIVED (PROFIT)
58,13,4526.519615377431,3957,790,3167,0.0,4426.519615377431,19.964619661359617,SURVIVED (PROFIT)
59,13,4506.800307688966,3944,797,3147,0.0,4406.800307688966,20.2079107505071,SURVIVED (PROFIT)
65,1,4481.681000000235,6040,1266,4774,0.0,4381.681000000235,20.960264900662253,SURVIVED (PROFIT)
51,13,4452.307153842697,3995,803,3192,0.0,4352.307153842697,20.100125156445557,SURVIVED (PROFIT)
64,1,4452.116000000236,6022,1259,4763,0.0,4352.116000000236,20.906675523082033,SURVIVED (PROFIT)
60,13,4409.689153837688,3932,797,3135,0.0,4309.689153837688,20.269582909460834,SURVIVED (PROFIT)
76,13,4386.536230723197,3834,760,3074,0.0,4286.536230723197,19.8226395409494,SURVIVED (PROFIT)
6,3,4373.111000029404,10442,2620,7822,0.0,4273.111000029404,25.09097873970504,SURVIVED (PROFIT)
34,13,4364.491692323909,4044,792,3252,0.0,4264.491692323909,19.584569732937684,SURVIVED (PROFIT)
62,13,4319.762999978377,3923,802,3121,0.0,4219.762999978377,20.443538108590364,SURVIVED (PROFIT)
36,13,4244.338153842854,4072,811,3261,0.0,4144.338153842854,19.916502946954814,SURVIVED (PROFIT)
7,1,4226.808000000321,8013,1804,6209,0.0,4126.808000000321,22.51341569948833,SURVIVED (PROFIT)
77,13,4202.3145384136715,3849,759,3090,0.0,4102.3145384136715,19.719407638347622,SURVIVED (PROFIT)
21,13,4191.343538488466,4070,789,3281,0.0,4091.343538488466,19.385749385749385,SURVIVED (PROFIT)
64,13,4190.489615359851,3910,782,3128,0.0,4090.489615359851,20.0,SURVIVED (PROFIT)
63,13,4172.376461507097,3926,793,3133,0.0,4072.376461507097,20.198675496688743,SURVIVED (PROFIT)
74,13,4131.276461482411,3845,769,3076,0.0,4031.276461482411,20.0,SURVIVED (PROFIT)
6,1,4126.147000000329,8457,1948,6509,0.0,4026.147000000329,23.0341728745418,SURVIVED (PROFIT)
72,13,4073.162615330003,3870,778,3092,0.0,3973.162615330003,20.103359173126613,SURVIVED (PROFIT)
71,13,4072.7377691815955,3872,775,3097,0.0,3972.7377691815955,20.015495867768596,SURVIVED (PROFIT)
78,13,4059.7677691841227,3845,759,3086,0.0,3959.7677691841227,19.739921976592978,SURVIVED (PROFIT)
75,13,4054.3749230233743,3835,765,3070,0.0,3954.3749230233743,19.947848761408082,SURVIVED (PROFIT)
73,13,4026.7247691765597,3858,773,3085,0.0,3926.7247691765597,20.036288232244686,SURVIVED (PROFIT)
4,24,4014.962833322992,8929,2472,6457,0.0,3914.962833322992,27.6850711165864,SURVIVED (PROFIT)
79,13,3971.9598461023743,3863,766,3097,0.0,3871.9598461023743,19.829148330313227,SURVIVED (PROFIT)
65,13,3794.061076888188,3941,782,3159,0.0,3694.061076888188,19.842679522963717,SURVIVED (PROFIT)
35,13,3791.3336153890123,4055,788,3267,0.0,3691.3336153890123,19.4327990135635,SURVIVED (PROFIT)
84,15,3780.1020666252048,3407,681,2726,0.0,3680.1020666252048,19.988259465805694,SURVIVED (PROFIT)
66,13,3770.331999965377,3930,779,3151,0.0,3670.331999965377,19.821882951653944,SURVIVED (PROFIT)
87,13,3763.70830764592,3887,774,3113,0.0,3663.70830764592,19.912528942629276,SURVIVED (PROFIT)
89,13,3745.154307648232,3919,773,3146,0.0,3645.154307648232,19.724419494769073,SURVIVED (PROFIT)
22,17,3727.5188235554215,3057,572,2485,0.0,3627.5188235554215,18.711154726856392,SURVIVED (PROFIT)
85,15,3665.238399956753,3402,679,2723,0.0,3565.238399956753,19.958847736625515,SURVIVED (PROFIT)
37,13,3644.5796153760575,4054,793,3261,0.0,3544.5796153760575,19.560927479033055,SURVIVED (PROFIT)
70,13,3628.880769190763,3887,778,3109,0.0,3528.880769190763,20.015436068947775,SURVIVED (PROFIT)
80,13,3615.5520768686692,3857,759,3098,0.0,3515.5520768686692,19.678506611355974,SURVIVED (PROFIT)
90,13,3603.9948461123668,3907,773,3134,0.0,3503.9948461123668,19.78500127975429,SURVIVED (PROFIT)
67,13,3573.136615356969,3913,779,3134,0.0,3473.136615356969,19.907998977766418,SURVIVED (PROFIT)
68,13,3557.082153809529,3915,779,3136,0.0,3457.082153809529,19.897828863346103,SURVIVED (PROFIT)
86,13,3552.2216153371905,3876,766,3110,0.0,3452.2216153371905,19.762641898864807,SURVIVED (PROFIT)
88,13,3549.7509230344053,3908,772,3136,0.0,3449.7509230344053,19.75435005117707,SURVIVED (PROFIT)
69,13,3531.925384574854,3906,781,3125,0.0,3431.925384574854,19.994879672299028,SURVIVED (PROFIT)
82,13,3486.370230716613,3860,770,3090,0.0,3386.370230716613,19.94818652849741,SURVIVED (PROFIT)
86,15,3465.788666629429,3414,679,2735,0.0,3365.788666629429,19.888693614528414,SURVIVED (PROFIT)
85,13,3424.4460768807053,3881,767,3114,0.0,3324.4460768807053,19.762947693893327,SURVIVED (PROFIT)
84,13,3421.260615340327,3880,770,3110,0.0,3321.260615340327,19.84536082474227,SURVIVED (PROFIT)
22,18,3401.3142777979688,2830,516,2314,0.0,3301.3142777979688,18.23321554770318,SURVIVED (PROFIT)
81,13,3384.004538407359,3867,768,3099,0.0,3284.004538407359,19.86035686578743,SURVIVED (PROFIT)
83,13,3322.034461494885,3873,774,3099,0.0,3222.034461494885,19.984508133230054,SURVIVED (PROFIT)
5,22,3208.486545459093,7602,2052,5550,0.0,3108.486545459093,26.992896606156275,SURVIVED (PROFIT)
17,27,3136.5203703709185,3121,617,2504,0.0,3036.5203703709185,19.769304710028837,SURVIVED (PROFIT)
74,19,3129.336052604639,2888,544,2344,0.0,3029.336052604639,18.83656509695291,SURVIVED (PROFIT)
75,19,3057.3763683911966,2884,538,2346,0.0,2957.3763683911966,18.654646324549237,SURVIVED (PROFIT)
72,19,3024.730894716233,2904,554,2350,0.0,2924.730894716233,19.077134986225897,SURVIVED (PROFIT)
65,23,3022.3194347748704,2646,512,2134,0.0,2922.3194347748704,19.349962207105065,SURVIVED (PROFIT)
5,23,2982.6481304499825,7586,2058,5528,0.0,2882.6481304499825,27.128921697864488,SURVIVED (PROFIT)
64,23,2894.738391305168,2640,504,2136,0.0,2794.738391305168,19.090909090909093,SURVIVED (PROFIT)
73,19,2798.1038420801538,2891,544,2347,0.0,2698.1038420801538,18.81701833275683,SURVIVED (PROFIT)
87,23,2759.0700434467553,2560,505,2055,0.0,2659.0700434467553,19.7265625,SURVIVED (PROFIT)
61,23,2747.7697391286333,2612,489,2123,0.0,2647.7697391286333,18.72128637059724,SURVIVED (PROFIT)
62,23,2689.8595652164026,2628,498,2130,0.0,2589.8595652164026,18.949771689497716,SURVIVED (PROFIT)
63,23,2636.7822608708807,2627,497,2130,0.0,2536.7822608708807,18.91891891891892,SURVIVED (PROFIT)
72,20,2624.0272499767834,2829,545,2284,0.0,2524.0272499767834,19.264757864969955,SURVIVED (PROFIT)
58,23,2614.128043497707,2621,495,2126,0.0,2514.128043497707,18.88592140404426,SURVIVED (PROFIT)
21,17,2489.712647077998,2978,547,2431,0.0,2389.712647077998,18.36803223640027,SURVIVED (PROFIT)
66,23,2488.044043468736,2646,512,2134,0.0,2388.044043468736,19.349962207105065,SURVIVED (PROFIT)
77,19,2448.641526280249,2873,536,2337,0.0,2348.641526280249,18.65645666550644,SURVIVED (PROFIT)
76,19,2379.6676841800436,2881,531,2350,0.0,2279.6676841800436,18.43110031239153,SURVIVED (PROFIT)
20,17,2377.1247058950153,2860,520,2340,0.0,2277.1247058950153,18.181818181818183,SURVIVED (PROFIT)
90,23,2340.6076086645508,2543,505,2038,0.0,2240.6076086645508,19.85843491938655,SURVIVED (PROFIT)
21,18,2337.6615555714707,2738,492,2246,0.0,2237.6615555714707,17.969320672023375,SURVIVED (PROFIT)
74,20,2330.983799966955,2826,533,2293,0.0,2230.983799966955,18.86058032554848,SURVIVED (PROFIT)
90,22,2330.071409061566,2593,502,2091,0.0,2230.071409061566,19.35981488623216,SURVIVED (PROFIT)
79,19,2319.3037368057344,2879,546,2333,0.0,2219.3037368057344,18.96491837443557,SURVIVED (PROFIT)
80,19,2299.7762631172836,2856,545,2311,0.0,2199.7762631172836,19.082633053221286,SURVIVED (PROFIT)
91,23,2290.8052173632022,2539,502,2037,0.0,2190.8052173632022,19.771563607719575,SURVIVED (PROFIT)
92,23,2263.0334347625135,2548,509,2039,0.0,2163.0334347625135,19.97645211930926,SURVIVED (PROFIT)
87,22,2240.7758181487343,2617,505,2112,0.0,2140.7758181487343,19.296904852884982,SURVIVED (PROFIT)
78,19,2238.0425262824215,2874,538,2336,0.0,2138.0425262824215,18.719554627696592,SURVIVED (PROFIT)
93,23,2218.8552173699927,2541,503,2038,0.0,2118.8552173699927,19.795356158992522,SURVIVED (PROFIT)
88,23,2198.76395648812,2551,498,2053,0.0,2098.76395648812,19.521756174049393,SURVIVED (PROFIT)
88,22,2188.9374999669544,2609,499,2110,0.0,2088.9374999669544,19.126101954771944,SURVIVED (PROFIT)
89,22,2182.4911363354217,2604,507,2097,0.0,2082.4911363354217,19.470046082949306,SURVIVED (PROFIT)
86,22,2178.4204545124217,2615,499,2116,0.0,2078.4204545124217,19.08221797323136,SURVIVED (PROFIT)
81,19,2176.0348946989207,2873,556,2317,0.0,2076.0348946989207,19.352593108249216,SURVIVED (PROFIT)
89,23,2168.4194347545617,2552,506,2046,0.0,2068.4194347545617,19.82758620689655,SURVIVED (PROFIT)
20,18,2141.660222229935,2605,466,2139,0.0,2041.6602222299348,17.888675623800385,SURVIVED (PROFIT)
19,17,2102.0418823599566,2761,499,2262,0.0,2002.0418823599566,18.073161897863095,SURVIVED (PROFIT)
86,23,2099.8370869275786,2544,492,2052,0.0,1999.8370869275786,19.339622641509436,SURVIVED (PROFIT)
57,23,2091.9312174039687,2618,500,2118,0.0,1991.9312174039687,19.098548510313215,SURVIVED (PROFIT)
60,23,2063.000086962652,2602,487,2115,0.0,1963.000086962652,18.716372021521906,SURVIVED (PROFIT)
56,23,2060.979695669919,2610,497,2113,0.0,1960.9796956699188,19.042145593869733,SURVIVED (PROFIT)
94,23,2021.9709130286378,2530,496,2034,0.0,1921.9709130286378,19.604743083003953,SURVIVED (PROFIT)
59,23,2009.3015652311656,2630,491,2139,0.0,1909.3015652311656,18.669201520912548,SURVIVED (PROFIT)
73,20,2000.1287499690534,2822,532,2290,0.0,1900.1287499690534,18.851878100637844,SURVIVED (PROFIT)
91,21,1979.621047588886,2655,509,2146,0.0,1879.621047588886,19.171374764595104,SURVIVED (PROFIT)
80,20,1920.6338999549207,2810,533,2277,0.0,1820.6338999549207,18.967971530249113,SURVIVED (PROFIT)
79,20,1918.0720999549371,2830,533,2297,0.0,1818.0720999549371,18.833922261484098,SURVIVED (PROFIT)
84,22,1912.220363604652,2610,498,2112,0.0,1812.220363604652,19.080459770114942,SURVIVED (PROFIT)
86,21,1895.4553332986916,2698,511,2187,0.0,1795.4553332986916,18.93995552260934,SURVIVED (PROFIT)
93,21,1892.2139999695173,2631,509,2122,0.0,1792.2139999695173,19.346256176358796,SURVIVED (PROFIT)
85,22,1880.3719999723967,2611,495,2116,0.0,1780.3719999723967,18.958253542703947,SURVIVED (PROFIT)
67,19,1859.1038947155407,2927,569,2358,0.0,1759.1038947155407,19.439699350871198,SURVIVED (PROFIT)
84,23,1858.2536956226522,2545,483,2062,0.0,1758.2536956226522,18.978388998035363,SURVIVED (PROFIT)
87,21,1847.846428536424,2703,516,2187,0.0,1747.846428536424,19.08990011098779,SURVIVED (PROFIT)
95,23,1847.3256521595736,2536,490,2046,0.0,1747.3256521595736,19.321766561514195,SURVIVED (PROFIT)
18,22,1833.6977272807003,2833,517,2316,0.0,1733.6977272807003,18.249205788916342,SURVIVED (PROFIT)
90,21,1832.8521428260433,2672,509,2163,0.0,1732.8521428260433,19.04940119760479,SURVIVED (PROFIT)
65,21,1823.278333318376,2799,529,2270,0.0,1723.278333318376,18.899607002500893,SURVIVED (PROFIT)
71,19,1814.709052609473,2920,549,2371,0.0,1714.709052609473,18.801369863013697,SURVIVED (PROFIT)
85,23,1813.20456519231,2542,486,2056,0.0,1713.20456519231,19.11880409126672,SURVIVED (PROFIT)
64,19,1807.6255262880154,2903,557,2346,0.0,1707.6255262880154,19.187047881501897,SURVIVED (PROFIT)
88,21,1794.8933809176106,2691,512,2179,0.0,1694.8933809176106,19.02638424377555,SURVIVED (PROFIT)
61,21,1788.8735714141817,2766,518,2248,0.0,1688.8735714141817,18.727404193781634,SURVIVED (PROFIT)
81,20,1769.4937999548329,2818,539,2279,0.0,1669.4937999548329,19.12704045422285,SURVIVED (PROFIT)
